local,site,transecto,spp.Name,spp.ID,N.pts.per.species,Cov..per.species,MFG
Baixo Africa,Afria 112,T3,Acropora cf branchi,3,4,8,Coral
Baixo Africa,Afria 112,T3,Acropora sp,6,3,6,Coral
Baixo Africa,Afria 112,T3,Coscinaraea sp,17,1,2,Coral
Baixo Africa,Afria 112,T3,Macroalgae,45,18,36,Macroalgae
Baixo Africa,Afria 112,T3,Pocillopora sp,58,4,8,Coral
Baixo Africa,Afria 112,T3,Sand,62,13,26,Substrate
Baixo Africa,Afria 112,T3,Sinularia sp,66,4,8,Octocoral
Baixo Africa,Afria 112,T3,Macroalgae,45,17,34,Macroalgae
Baixo Africa,Afria 112,T3,Porites sp,59,4,8,Coral
Baixo Africa,Afria 112,T3,Red algae,60,1,2,Red algea
Baixo Africa,Afria 112,T3,Sand,62,9,18,Substrate
Baixo Africa,Afria 112,T3,Sinularia sp,66,2,4,Octocoral
Baixo Africa,Afria 112,T3,Sponge,67,10,20,Sponge
Baixo Africa,Afria 112,T3,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 112,T3,Turf,74,5,10,Turf algae
Baixo Africa,Afria 112,T3,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Africa,Afria 112,T3,Acropora cf branchi,3,6,12,Coral
Baixo Africa,Afria 112,T3,Acropora sp,6,1,2,Coral
Baixo Africa,Afria 112,T3,Macroalgae,45,12,24,Macroalgae
Baixo Africa,Afria 112,T3,Pocillopora sp,58,3,6,Coral
Baixo Africa,Afria 112,T3,Porites sp,59,3,6,Coral
Baixo Africa,Afria 112,T3,Sand,62,12,24,Substrate
Baixo Africa,Afria 112,T3,Sea urchin,65,1,2,Echinodermata
Baixo Africa,Afria 112,T3,Sinularia sp,66,2,4,Octocoral
Baixo Africa,Afria 112,T3,Sponge,67,4,8,Sponge
Baixo Africa,Afria 112,T3,Stylophora pistillata,68,4,8,Coral
Baixo Africa,Afria 112,T3,ascidias nao identificadas,82,2,4,Ascidian 
Baixo Africa,Afria 112,T3,Acropora sp,6,1,2,Coral
Baixo Africa,Afria 112,T3,Bleached coral,13,1,2,Dead coral
Baixo Africa,Afria 112,T3,Macroalgae,45,19,38,Macroalgae
Baixo Africa,Afria 112,T3,Pocillopora sp,58,2,4,Coral
Baixo Africa,Afria 112,T3,Porites sp,59,1,2,Coral
Baixo Africa,Afria 112,T3,Sand,62,11,22,Substrate
Baixo Africa,Afria 112,T3,Sinularia sp,66,7,14,Octocoral
Baixo Africa,Afria 112,T3,Sponge,67,6,12,Sponge
Baixo Africa,Afria 112,T3,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 112,T3,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 112,T3,Acanthastrea sp,1,5,10,Coral
Baixo Africa,Afria 112,T3,Acropora cf branchi,3,2,4,Coral
Baixo Africa,Afria 112,T3,Echinopora sp,23,6,12,Coral
Baixo Africa,Afria 112,T3,Favia sp,25,1,2,Coral
Baixo Africa,Afria 112,T3,Favites sp,26,2,4,Coral
Baixo Africa,Afria 112,T3,Macroalgae,45,9,18,Macroalgae
Baixo Africa,Afria 112,T3,Montipora sp,49,2,4,Coral
Baixo Africa,Afria 112,T3,Sand,62,5,10,Substrate
Baixo Africa,Afria 112,T3,Sinularia sp,66,14,28,Octocoral
Baixo Africa,Afria 112,T3,Sponge,67,4,8,Sponge
Baixo Africa,Afria 112,T3,Clavelina sp,15,1,2,Ascidian 
Baixo Africa,Afria 112,T3,Favites sp,26,2,4,Coral
Baixo Africa,Afria 112,T3,Fungia sp,27,2,4,Coral
Baixo Africa,Afria 112,T3,Macroalgae,45,17,34,Macroalgae
Baixo Africa,Afria 112,T3,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 112,T3,Platygyra sp,55,3,6,Coral
Baixo Africa,Afria 112,T3,Porites sp,59,2,4,Coral
Baixo Africa,Afria 112,T3,Sand,62,11,22,Substrate
Baixo Africa,Afria 112,T3,Sinularia sp,66,4,8,Octocoral
Baixo Africa,Afria 112,T3,Sponge,67,2,4,Sponge
Baixo Africa,Afria 112,T3,unidentified encrusting coral,76,2,4,Coral
Baixo Africa,Afria 112,T3,unidentified massive coral,77,3,6,Coral
Baixo Africa,Afria 112,T3,Acropora cf branchi,3,3,6,Coral
Baixo Africa,Afria 112,T3,Acropora clathrata,4,1,2,Coral
Baixo Africa,Afria 112,T3,Crustose coralline algae (CCA),19,1,2,Crustose coralline algae (CCA)
Baixo Africa,Afria 112,T3,Macroalgae,45,5,10,Macroalgae
Baixo Africa,Afria 112,T3,Montipora cf turgescens,47,20,40,Coral
Baixo Africa,Afria 112,T3,Red algae,60,1,2,Red algea
Baixo Africa,Afria 112,T3,Sand,62,6,12,Substrate
Baixo Africa,Afria 112,T3,Sinularia sp,66,3,6,Octocoral
Baixo Africa,Afria 112,T3,Sponge,67,1,2,Sponge
Baixo Africa,Afria 112,T3,unidentified massive coral,77,2,4,Coral
Baixo Africa,Afria 112,T3,Palythoa,83,6,12,Other invertebrates
Baixo Africa,Afria 112,T3,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T1,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T1,Acropora cf apressa,2,7,14,Coral
Baixo Africa,Afria 2,T1,Acropora sp,6,2,4,Coral
Baixo Africa,Afria 2,T1,Clavelina sp,15,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Didemnum spp,21,5,10,Ascidian 
Baixo Africa,Afria 2,T1,Macroalgae,45,2,4,Macroalgae
Baixo Africa,Afria 2,T1,Pavona sp,54,1,2,Coral
Baixo Africa,Afria 2,T1,Pocillopora sp,58,2,4,Coral
Baixo Africa,Afria 2,T1,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T1,Sand,62,7,14,Substrate
Baixo Africa,Afria 2,T1,Sponge,67,17,34,Sponge
Baixo Africa,Afria 2,T1,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified encrusting coral,76,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified octocoral,85,2,4,Octocoral
Baixo Africa,Afria 2,T1,Acropora cf branchi,3,2,4,Coral
Baixo Africa,Afria 2,T1,Acropora sp,6,2,4,Coral
Baixo Africa,Afria 2,T1,Clavelina sp,15,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Dendronephyta sp,20,2,4,Octocoral
Baixo Africa,Afria 2,T1,Macroalgae,45,3,6,Macroalgae
Baixo Africa,Afria 2,T1,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T1,Sand,62,17,34,Substrate
Baixo Africa,Afria 2,T1,Sea urchin,65,2,4,Echinodermata
Baixo Africa,Afria 2,T1,Sponge,67,15,30,Sponge
Baixo Africa,Afria 2,T1,Tubastraea sp,72,2,4,Coral
Baixo Africa,Afria 2,T1,Turf,74,2,4,Turf algae
Baixo Africa,Afria 2,T1,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T1,Acropora sp,6,3,6,Coral
Baixo Africa,Afria 2,T1,Clavelina sp,15,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Dendronephyta sp,20,4,8,Octocoral
Baixo Africa,Afria 2,T1,Didemnum spp,21,2,4,Ascidian 
Baixo Africa,Afria 2,T1,Macroalgae,45,3,6,Macroalgae
Baixo Africa,Afria 2,T1,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T1,Sand,62,20,40,Substrate
Baixo Africa,Afria 2,T1,Sponge,67,11,22,Sponge
Baixo Africa,Afria 2,T1,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified encrusting coral,76,3,6,Coral
Baixo Africa,Afria 2,T1,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Acropora cf apressa,2,2,4,Coral
Baixo Africa,Afria 2,T1,Acropora cf branchi,3,4,8,Coral
Baixo Africa,Afria 2,T1,Acropora sp,6,2,4,Coral
Baixo Africa,Afria 2,T1,Lobophyllia sp,43,1,2,Coral
Baixo Africa,Afria 2,T1,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T1,Montipora sp,49,5,10,Coral
Baixo Africa,Afria 2,T1,Pavona sp,54,1,2,Coral
Baixo Africa,Afria 2,T1,Pocillopora sp,58,1,2,Coral
Baixo Africa,Afria 2,T1,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T1,Sand,62,11,22,Substrate
Baixo Africa,Afria 2,T1,Sea urchin,65,2,4,Echinodermata
Baixo Africa,Afria 2,T1,Sponge,67,11,22,Sponge
Baixo Africa,Afria 2,T1,Stylophora pistillata,68,3,6,Coral
Baixo Africa,Afria 2,T1,unidentified branching coral,75,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T1,Acropora sp,6,1,2,Coral
Baixo Africa,Afria 2,T1,Coral ruble,16,12,24,Substrate
Baixo Africa,Afria 2,T1,Crustose coralline algae (CCA),19,1,2,Crustose coralline algae (CCA)
Baixo Africa,Afria 2,T1,Didemnum spp,21,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T1,Sand,62,23,46,Substrate
Baixo Africa,Afria 2,T1,Sponge,67,5,10,Sponge
Baixo Africa,Afria 2,T1,unidentified encrusting coral,76,1,2,Coral
Baixo Africa,Afria 2,T1,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Africa,Afria 2,T1,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T1,Acropora cf branchi,3,4,8,Coral
Baixo Africa,Afria 2,T1,Acropora sp,6,3,6,Coral
Baixo Africa,Afria 2,T1,Clavelina sp,15,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Dendronephyta sp,20,1,2,Octocoral
Baixo Africa,Afria 2,T1,Macroalgae,45,2,4,Macroalgae
Baixo Africa,Afria 2,T1,Montipora sp,49,4,8,Coral
Baixo Africa,Afria 2,T1,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T1,Sand,62,14,28,Substrate
Baixo Africa,Afria 2,T1,Sea urchin,65,1,2,Echinodermata
Baixo Africa,Afria 2,T1,Sponge,67,12,24,Sponge
Baixo Africa,Afria 2,T1,Stylophora pistillata,68,4,8,Coral
Baixo Africa,Afria 2,T1,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified octocoral,85,2,4,Octocoral
Baixo Africa,Afria 2,T1,Acropora cf apressa,2,4,8,Coral
Baixo Africa,Afria 2,T1,Macroalgae,45,5,10,Macroalgae
Baixo Africa,Afria 2,T1,Pocillopora sp,58,3,6,Coral
Baixo Africa,Afria 2,T1,Porites sp,59,6,12,Coral
Baixo Africa,Afria 2,T1,Sand,62,3,6,Substrate
Baixo Africa,Afria 2,T1,Sinularia sp,66,16,32,Octocoral
Baixo Africa,Afria 2,T1,Sponge,67,12,24,Sponge
Baixo Africa,Afria 2,T1,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T1,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T1,Acropora cf apressa,2,1,2,Coral
Baixo Africa,Afria 2,T1,Acropora sp,6,1,2,Coral
Baixo Africa,Afria 2,T1,Coscinaraea sp,17,1,2,Coral
Baixo Africa,Afria 2,T1,Didemnum spp,21,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Favites sp,26,1,2,Coral
Baixo Africa,Afria 2,T1,Macroalgae,45,3,6,Macroalgae
Baixo Africa,Afria 2,T1,Montipora cf turgescens,47,3,6,Coral
Baixo Africa,Afria 2,T1,Pocillopora sp,58,4,8,Coral
Baixo Africa,Afria 2,T1,Sand,62,26,52,Substrate
Baixo Africa,Afria 2,T1,Sea urchin,65,1,2,Echinodermata
Baixo Africa,Afria 2,T1,Sponge,67,3,6,Sponge
Baixo Africa,Afria 2,T1,unidentified branching coral,75,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified encrusting coral,76,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 2,T1,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T1,Acanthastrea sp,1,2,4,Coral
Baixo Africa,Afria 2,T1,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T1,Montipora cf turgescens,47,2,4,Coral
Baixo Africa,Afria 2,T1,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T1,Pocillopora sp,58,4,8,Coral
Baixo Africa,Afria 2,T1,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T1,Sand,62,22,44,Substrate
Baixo Africa,Afria 2,T1,Sponge,67,14,28,Sponge
Baixo Africa,Afria 2,T1,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T1,Acropora sp,6,1,2,Coral
Baixo Africa,Afria 2,T1,Didemnum spp,21,1,2,Ascidian 
Baixo Africa,Afria 2,T1,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T1,Montipora cf turgescens,47,2,4,Coral
Baixo Africa,Afria 2,T1,Pocillopora sp,58,3,6,Coral
Baixo Africa,Afria 2,T1,Red algae,60,4,8,Red algea
Baixo Africa,Afria 2,T1,Sand,62,19,38,Substrate
Baixo Africa,Afria 2,T1,Sponge,67,10,20,Sponge
Baixo Africa,Afria 2,T1,unidentified massive coral,77,4,8,Coral
Baixo Africa,Afria 2,T1,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T2,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T2,Acropora sp,6,2,4,Coral
Baixo Africa,Afria 2,T2,Bleached coral,13,1,2,Dead coral
Baixo Africa,Afria 2,T2,Clavelina sp,15,1,2,Ascidian 
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,13,26,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,7,14,Macroalgae
Baixo Africa,Afria 2,T2,Red algae,60,2,4,Red algea
Baixo Africa,Afria 2,T2,Sand,62,7,14,Substrate
Baixo Africa,Afria 2,T2,Sponge,67,11,22,Sponge
Baixo Africa,Afria 2,T2,Tubastraea diaphana,70,1,2,Coral
Baixo Africa,Afria 2,T2,Turf,74,1,2,Turf algae
Baixo Africa,Afria 2,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Africa,Afria 2,T2,unidentified octocoral,85,2,4,Octocoral
Baixo Africa,Afria 2,T2,Acropora cf apressa,2,4,8,Coral
Baixo Africa,Afria 2,T2,Acropora cf branchi,3,1,2,Coral
Baixo Africa,Afria 2,T2,Acropora sp,6,3,6,Coral
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,1,2,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,5,10,Macroalgae
Baixo Africa,Afria 2,T2,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T2,Pocillopora sp,58,4,8,Coral
Baixo Africa,Afria 2,T2,Red algae,60,4,8,Red algea
Baixo Africa,Afria 2,T2,Sand,62,7,14,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,2,4,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,13,26,Sponge
Baixo Africa,Afria 2,T2,Tubastraea diaphana,70,1,2,Coral
Baixo Africa,Afria 2,T2,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 2,T2,unidentified octocoral,85,3,6,Octocoral
Baixo Africa,Afria 2,T2,Acropora cf apressa,2,1,2,Coral
Baixo Africa,Afria 2,T2,Acropora cf branchi,3,2,4,Coral
Baixo Africa,Afria 2,T2,Acropora sp,6,2,4,Coral
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,2,4,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,5,10,Macroalgae
Baixo Africa,Afria 2,T2,Sand,62,9,18,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,17,34,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,11,22,Sponge
Baixo Africa,Afria 2,T2,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T2,Acanthastrea sp,1,2,4,Coral
Baixo Africa,Afria 2,T2,Acropora cf branchi,3,4,8,Coral
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,2,4,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,3,6,Macroalgae
Baixo Africa,Afria 2,T2,Octocoral branching,51,2,4,Octocoral
Baixo Africa,Afria 2,T2,Paramontastraea peresi,53,3,6,Coral
Baixo Africa,Afria 2,T2,Pocillopora sp,58,4,8,Coral
Baixo Africa,Afria 2,T2,Red algae,60,2,4,Red algea
Baixo Africa,Afria 2,T2,Sand,62,5,10,Substrate
Baixo Africa,Afria 2,T2,Sponge,67,14,28,Sponge
Baixo Africa,Afria 2,T2,Tubastraea sp,72,8,16,Coral
Baixo Africa,Afria 2,T2,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T2,Acropora cf branchi,3,8,16,Coral
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,3,6,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T2,Sand,62,10,20,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,21,42,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,3,6,Sponge
Baixo Africa,Afria 2,T2,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T2,Acropora cf branchi,3,18,36,Coral
Baixo Africa,Afria 2,T2,Sand,62,8,16,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,20,40,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,2,4,Sponge
Baixo Africa,Afria 2,T2,Stylophora pistillata,68,2,4,Coral
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,1,2,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,6,12,Macroalgae
Baixo Africa,Afria 2,T2,Pocillopora sp,58,3,6,Coral
Baixo Africa,Afria 2,T2,Red algae,60,2,4,Red algea
Baixo Africa,Afria 2,T2,Sand,62,16,32,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,6,12,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,9,18,Sponge
Baixo Africa,Afria 2,T2,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T2,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 2,T2,Palythoa,83,1,2,Other invertebrates
Baixo Africa,Afria 2,T2,unidentified octocoral,85,4,8,Octocoral
Baixo Africa,Afria 2,T2,Acropora cf branchi,3,18,36,Coral
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,2,4,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,1,2,Macroalgae
Baixo Africa,Afria 2,T2,Sand,62,4,8,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,21,42,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,4,8,Sponge
Baixo Africa,Afria 2,T2,Coral ruble,16,3,6,Substrate
Baixo Africa,Afria 2,T2,Dendronephyta sp,20,14,28,Octocoral
Baixo Africa,Afria 2,T2,Macroalgae,45,1,2,Macroalgae
Baixo Africa,Afria 2,T2,Pocillopora sp,58,6,12,Coral
Baixo Africa,Afria 2,T2,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T2,Sand,62,1,2,Substrate
Baixo Africa,Afria 2,T2,Sinularia sp,66,3,6,Octocoral
Baixo Africa,Afria 2,T2,Sponge,67,10,20,Sponge
Baixo Africa,Afria 2,T2,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T2,Tubastraea sp,72,2,4,Coral
Baixo Africa,Afria 2,T2,unidentified octocoral,85,8,16,Octocoral
Baixo Africa,Afria 2,T2,Acropora cf apressa,2,1,2,Coral
Baixo Africa,Afria 2,T2,Coral ruble,16,4,8,Substrate
Baixo Africa,Afria 2,T2,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T2,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T2,Pocillopora sp,58,3,6,Coral
Baixo Africa,Afria 2,T2,Sand,62,4,8,Substrate
Baixo Africa,Afria 2,T2,Sponge,67,27,54,Sponge
Baixo Africa,Afria 2,T2,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T2,Tubastraea sp,72,1,2,Coral
Baixo Africa,Afria 2,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Africa,Afria 2,T2,unidentified octocoral,85,3,6,Octocoral
Baixo Africa,Afria 2,T3,Acropora cf branchi,3,16,32,Coral
Baixo Africa,Afria 2,T3,Macroalgae,45,6,12,Macroalgae
Baixo Africa,Afria 2,T3,Pocillopora sp,58,2,4,Coral
Baixo Africa,Afria 2,T3,Sand,62,6,12,Substrate
Baixo Africa,Afria 2,T3,Sinularia sp,66,9,18,Octocoral
Baixo Africa,Afria 2,T3,Sponge,67,9,18,Sponge
Baixo Africa,Afria 2,T3,Tubastraea sp,72,1,2,Coral
Baixo Africa,Afria 2,T3,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T3,Cladiella kashmani,14,1,2,Octocoral
Baixo Africa,Afria 2,T3,Dendronephyta sp,20,1,2,Octocoral
Baixo Africa,Afria 2,T3,Favites sp,26,1,2,Coral
Baixo Africa,Afria 2,T3,Macroalgae,45,12,24,Macroalgae
Baixo Africa,Afria 2,T3,Pocillopora sp,58,1,2,Coral
Baixo Africa,Afria 2,T3,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T3,Sand,62,14,28,Substrate
Baixo Africa,Afria 2,T3,Sea urchin,65,1,2,Echinodermata
Baixo Africa,Afria 2,T3,Sponge,67,8,16,Sponge
Baixo Africa,Afria 2,T3,Turf,74,1,2,Turf algae
Baixo Africa,Afria 2,T3,unidentified encrusting coral,76,2,4,Coral
Baixo Africa,Afria 2,T3,unidentified massive coral,77,5,10,Coral
Baixo Africa,Afria 2,T3,unidentified octocoral,85,2,4,Octocoral
Baixo Africa,Afria 2,T3,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T3,Coral ruble,16,1,2,Substrate
Baixo Africa,Afria 2,T3,Echinopora sp,23,2,4,Coral
Baixo Africa,Afria 2,T3,Macroalgae,45,2,4,Macroalgae
Baixo Africa,Afria 2,T3,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T3,Sand,62,17,34,Substrate
Baixo Africa,Afria 2,T3,Sponge,67,21,42,Sponge
Baixo Africa,Afria 2,T3,Stylophora pistillata,68,2,4,Coral
Baixo Africa,Afria 2,T3,unidentified encrusting coral,76,1,2,Coral
Baixo Africa,Afria 2,T3,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 2,T3,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T3,Acropora cf branchi,3,4,8,Coral
Baixo Africa,Afria 2,T3,Dendronephyta sp,20,1,2,Octocoral
Baixo Africa,Afria 2,T3,Macroalgae,45,5,10,Macroalgae
Baixo Africa,Afria 2,T3,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T3,Red algae,60,2,4,Red algea
Baixo Africa,Afria 2,T3,Sand,62,9,18,Substrate
Baixo Africa,Afria 2,T3,Sponge,67,12,24,Sponge
Baixo Africa,Afria 2,T3,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T3,Turf,74,2,4,Turf algae
Baixo Africa,Afria 2,T3,unidentified octocoral,85,13,26,Octocoral
Baixo Africa,Afria 2,T3,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T3,Acropora cf branchi,3,6,12,Coral
Baixo Africa,Afria 2,T3,Dendronephyta sp,20,2,4,Octocoral
Baixo Africa,Afria 2,T3,Heteractis magnifica,33,2,4,Other invertebrates
Baixo Africa,Afria 2,T3,Macroalgae,45,7,14,Macroalgae
Baixo Africa,Afria 2,T3,Red algae,60,3,6,Red algea
Baixo Africa,Afria 2,T3,Sand,62,14,28,Substrate
Baixo Africa,Afria 2,T3,Sponge,67,10,20,Sponge
Baixo Africa,Afria 2,T3,Stylophora pistillata,68,4,8,Coral
Baixo Africa,Afria 2,T3,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T3,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T3,Acropora cf branchi,3,8,16,Coral
Baixo Africa,Afria 2,T3,Acropora sp,6,9,18,Coral
Baixo Africa,Afria 2,T3,Cladiella kashmani,14,1,2,Octocoral
Baixo Africa,Afria 2,T3,Coral ruble,16,2,4,Substrate
Baixo Africa,Afria 2,T3,Montipora sp,49,3,6,Coral
Baixo Africa,Afria 2,T3,Pocillopora sp,58,2,4,Coral
Baixo Africa,Afria 2,T3,Sand,62,9,18,Substrate
Baixo Africa,Afria 2,T3,Sponge,67,15,30,Sponge
Baixo Africa,Afria 2,T3,Acanthastrea sp,1,1,2,Coral
Baixo Africa,Afria 2,T3,Acropora cf branchi,3,1,2,Coral
Baixo Africa,Afria 2,T3,Coral ruble,16,5,10,Substrate
Baixo Africa,Afria 2,T3,Pavona sp,54,1,2,Coral
Baixo Africa,Afria 2,T3,Sand,62,24,48,Substrate
Baixo Africa,Afria 2,T3,Sponge,67,7,14,Sponge
Baixo Africa,Afria 2,T3,Stylophora pistillata,68,1,2,Coral
Baixo Africa,Afria 2,T3,Turbinaria mesenterina,73,3,6,Coral
Baixo Africa,Afria 2,T3,unidentified massive coral,77,7,14,Coral
Baixo Africa,Afria 2,T3,Coral ruble,16,3,6,Substrate
Baixo Africa,Afria 2,T3,Favia sp,25,4,8,Coral
Baixo Africa,Afria 2,T3,Favites sp,26,1,2,Coral
Baixo Africa,Afria 2,T3,Lobophyllia sp,43,1,2,Coral
Baixo Africa,Afria 2,T3,Macroalgae,45,4,8,Macroalgae
Baixo Africa,Afria 2,T3,Montipora cf turgescens,47,1,2,Coral
Baixo Africa,Afria 2,T3,Montipora sp,49,1,2,Coral
Baixo Africa,Afria 2,T3,Red algae,60,1,2,Red algea
Baixo Africa,Afria 2,T3,Sand,62,32,64,Substrate
Baixo Africa,Afria 2,T3,Sponge,67,1,2,Sponge
Baixo Africa,Afria 2,T3,unidentified octocoral,85,1,2,Octocoral
Baixo Africa,Afria 2,T3,Acropora cf branchi,3,14,28,Coral
Baixo Africa,Afria 2,T3,Crustose coralline algae (CCA),19,1,2,Crustose coralline algae (CCA)
Baixo Africa,Afria 2,T3,Fungia sp,27,1,2,Coral
Baixo Africa,Afria 2,T3,Macroalgae,45,3,6,Macroalgae
Baixo Africa,Afria 2,T3,Pocillopora sp,58,3,6,Coral
Baixo Africa,Afria 2,T3,Sand,62,9,18,Substrate
Baixo Africa,Afria 2,T3,Sinularia sp,66,2,4,Octocoral
Baixo Africa,Afria 2,T3,Sponge,67,13,26,Sponge
Baixo Africa,Afria 2,T3,Stylophora pistillata,68,3,6,Coral
Baixo Africa,Afria 2,T3,unidentified massive coral,77,1,2,Coral
Baixo Africa,Afria 2,T3,Acropora cf apressa,2,1,2,Coral
Baixo Africa,Afria 2,T3,Coral ruble,16,4,8,Substrate
Baixo Africa,Afria 2,T3,Fungia sp,27,1,2,Coral
Baixo Africa,Afria 2,T3,Macroalgae,45,2,4,Macroalgae
Baixo Africa,Afria 2,T3,Pocillopora sp,58,2,4,Coral
Baixo Africa,Afria 2,T3,Red algae,60,2,4,Red algea
Baixo Africa,Afria 2,T3,Sand,62,27,54,Substrate
Baixo Africa,Afria 2,T3,Sea urchin,65,1,2,Echinodermata
Baixo Africa,Afria 2,T3,Sinularia sp,66,1,2,Octocoral
Baixo Africa,Afria 2,T3,Sponge,67,5,10,Sponge
Baixo Africa,Afria 2,T3,unidentified massive coral,77,1,2,Coral
